country,date,state,city,station,latitude,longitude,pollutant id,pollutant min,pollutant max,pollutant avg
India,31-05-2026,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",21.14,79.05,PM10,59,190,114
India,31-05-2026,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",21.14,79.05,CO,6,38,11
India,31-05-2026,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",19.17,77.3,PM2.5,25,45,34
India,31-05-2026,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",20.01,73.78,SO2,0,0,0
India,31-05-2026,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",20.02,73.81,CO,24,28,26
India,31-05-2026,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",20.02,73.81,OZONE,14,47,27
India,31-05-2026,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",19.95,73.73,NH3,0,0,0
India,31-05-2026,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",19.96,73.78,PM2.5,21,42,30
India,31-05-2026,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",19.96,73.78,NO2,4,11,7
India,31-05-2026,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",18.45,73.85,PM10,0,0,0
India,31-05-2026,Maharashtra,Pune,"Mhada Colony, Pune - IITM",18.57,73.93,NO2,14,26,18
India,31-05-2026,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",18.53,73.85,CO,28,49,38
India,31-05-2026,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",18.55,73.83,NO2,5,8,6
India,31-05-2026,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",18.55,73.83,OZONE,1,11,5
India,31-05-2026,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",16.5,74.36,PM2.5,19,38,28
India,31-05-2026,Maharashtra,Satara,"Koyana Nagar, Satara - MPCB",17.7,74,PM2.5,2,80,30
India,31-05-2026,Maharashtra,Satara,"Koyana Nagar, Satara - MPCB",17.7,74,PM10,4,128,53
India,31-05-2026,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",17.63,75.91,CO,12,28,17
India,31-05-2026,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",17.65,75.91,NO2,15,99,40
India,31-05-2026,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",17.65,75.91,NH3,3,10,4
India,31-05-2026,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",18.1,73.48,OZONE,46,74,53
India,31-05-2026,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",19.3,72.84,CO,12,26,20
India,31-05-2026,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",19.05,72.85,SO2,0,0,0
India,31-05-2026,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",19.07,72.86,PM2.5,0,0,0
India,31-05-2026,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",19.07,72.86,NH3,0,0,0
India,31-05-2026,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",19.07,72.86,CO,6,13,9
India,31-05-2026,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",19.23,72.87,PM10,40,74,55
India,31-05-2026,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",19.22,72.87,PM10,16,128,33
India,31-05-2026,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",19.22,72.87,CO,7,9,8
India,31-05-2026,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",19.22,72.87,OZONE,12,13,12
India,31-05-2026,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",18.98,72.84,CO,42,56,47
India,31-05-2026,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",18.98,72.84,OZONE,4,13,6
India,31-05-2026,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",17.65,75.91,OZONE,5,37,14
India,31-05-2026,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",19.27,72.97,PM2.5,29,52,41
India,31-05-2026,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",19.27,72.97,SO2,0,0,0
India,31-05-2026,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",19.27,72.97,CO,1,17,11
India,31-05-2026,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",19.24,73.16,PM10,25,362,94
India,31-05-2026,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB",19.23,73.16,PM10,14,39,26
India,31-05-2026,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB",19.23,73.16,CO,28,46,36
India,31-05-2026,Meghalaya,Byrnihat,"15th Mile-Nongthymmai, Byrnihat - Meghalaya PCB",26.05,91.87,SO2,1,6,2
India,31-05-2026,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",25.58,91.89,PM2.5,0,0,0
India,31-05-2026,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",25.58,91.89,SO2,25,32,30
India,31-05-2026,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",18.9,72.81,PM2.5,13,42,25
India,31-05-2026,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",18.9,72.81,NH3,6,6,6
India,31-05-2026,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",18.9,72.81,SO2,4,26,14
India,31-05-2026,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",19,72.86,OZONE,13,20,16
India,31-05-2026,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",19.06,72.92,PM10,29,105,72
India,31-05-2026,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",19,72.81,PM2.5,20,45,33
India,31-05-2026,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",19,72.81,NH3,2,2,2
India,31-05-2026,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",19,72.81,OZONE,8,14,12
India,31-05-2026,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",19.05,72.87,PM2.5,17,63,46
India,31-05-2026,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",19.05,72.87,SO2,0,0,0
India,31-05-2026,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",19.05,72.87,CO,14,20,18
India,31-05-2026,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",19.1,72.87,PM2.5,19,33,26
India,31-05-2026,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",19.17,72.92,NO2,4,9,7
India,31-05-2026,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",18.97,72.84,OZONE,11,32,19
India,31-05-2026,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",20.94,86.12,OZONE,37,95,60
India,31-05-2026,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",20.49,85.85,CO,42,74,50
India,31-05-2026,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",20.49,85.85,OZONE,27,100,54
India,31-05-2026,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",21.64,85.6,PM10,26,68,41
India,31-05-2026,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",21.64,85.6,SO2,5,9,6
India,31-05-2026,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",22.27,86.17,PM2.5,13,15,14
India,31-05-2026,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",22.19,84.86,SO2,3,14,10
India,31-05-2026,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",22.22,84.81,NH3,1,4,2
India,31-05-2026,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",22.22,84.81,SO2,4,8,5
India,31-05-2026,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",22.22,84.81,CO,26,60,49
India,31-05-2026,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",22.22,84.81,OZONE,2,19,10
India,31-05-2026,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",22.25,84.88,PM10,35,39,39
India,31-05-2026,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",21.61,85.51,CO,8,22,13
India,31-05-2026,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",20.94,85.17,NH3,5,8,6
India,31-05-2026,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",11.93,79.8,NO2,4,17,9
India,31-05-2026,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",26.36,73.05,PM2.5,3,80,36
India,31-05-2026,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",26.36,73.05,PM10,25,197,106
India,31-05-2026,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",26.36,73.05,NO2,9,21,16
India,31-05-2026,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",26.25,72.98,PM2.5,0,0,0
India,31-05-2026,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",26.51,77.03,PM10,0,0,0
India,31-05-2026,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",26.51,77.03,CO,0,0,0
India,31-05-2026,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",25.16,75.86,PM2.5,3,57,17
India,31-05-2026,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",25.16,75.86,NH3,6,8,7
India,31-05-2026,Rajasthan,Kota,"Nayapura, Kota - RSPCB",25.2,75.86,PM2.5,7,43,23
India,31-05-2026,Rajasthan,Kota,"Nayapura, Kota - RSPCB",25.2,75.86,PM10,18,162,46
India,31-05-2026,Rajasthan,Kota,"Nayapura, Kota - RSPCB",25.2,75.86,SO2,4,52,12
India,31-05-2026,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",25.14,75.82,PM10,30,161,74
India,31-05-2026,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",25.14,75.82,NH3,3,10,5
India,31-05-2026,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",25.14,75.82,SO2,8,67,17
India,31-05-2026,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",25.14,75.82,CO,5,40,23
India,31-05-2026,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",25.14,75.82,OZONE,8,12,10
India,31-05-2026,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",27.21,73.73,NO2,7,22,12
India,31-05-2026,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",27.21,73.73,NH3,4,13,8
India,31-05-2026,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",13.07,80.21,NH3,4,5,4
India,31-05-2026,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",13.13,80.26,PM2.5,30,104,50
India,31-05-2026,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",13.13,80.26,SO2,4,7,6
India,31-05-2026,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",13.13,80.26,OZONE,27,35,30
India,31-05-2026,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",13.17,80.26,PM10,1,52,40
India,31-05-2026,TamilNadu,Chennai,"Manali, Chennai - CPCB",13.16,80.26,OZONE,22,27,24
India,31-05-2026,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",12.95,80.24,PM2.5,17,51,35
India,31-05-2026,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",12.95,80.24,OZONE,1,5,3
India,31-05-2026,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",13.1,80.29,PM10,49,61,54
India,31-05-2026,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",13.01,80.24,NH3,3,3,3
India,31-05-2026,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",13.41,80.11,PM2.5,23,381,133
India,31-05-2026,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",13.41,80.11,PM10,36,268,129
India,31-05-2026,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",13.41,80.11,NH3,1,1,1
India,31-05-2026,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",11.26,77.55,PM10,17,58,30
India,31-05-2026,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",11.26,77.55,CO,36,42,39
India,31-05-2026,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",25.44,75.64,NO2,6,25,16
India,31-05-2026,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",25.44,75.64,NH3,5,20,10
India,31-05-2026,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",25.44,75.64,CO,33,95,59
India,31-05-2026,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",24.89,74.62,PM10,8,500,63
India,31-05-2026,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",24.89,74.62,OZONE,38,146,76
India,31-05-2026,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",28.3,74.96,PM10,30,447,94
India,31-05-2026,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",28.3,74.96,NO2,4,22,14
India,31-05-2026,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",26.7,77.9,PM2.5,5,203,56
India,31-05-2026,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",26.7,77.9,NH3,10,19,12
India,31-05-2026,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",29.61,74.28,PM10,23,244,64
India,31-05-2026,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",29.61,74.28,NO2,12,25,19
India,31-05-2026,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",29.61,74.28,CO,16,34,27
India,31-05-2026,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",26.9,75.84,SO2,7,26,17
India,31-05-2026,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",11.93,79.8,NH3,1,6,3
India,31-05-2026,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",11.93,79.8,SO2,3,9,7
India,31-05-2026,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",30.23,74.91,CO,45,80,78
India,31-05-2026,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",30.74,76.21,PM10,104,108,105
India,31-05-2026,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",30.74,76.21,CO,57,78,71
India,31-05-2026,Punjab,Patiala,"Model Town, Patiala - PPCB",30.35,76.37,NO2,16,19,18
India,31-05-2026,Punjab,Patiala,"Model Town, Patiala - PPCB",30.35,76.37,CO,12,28,23
India,31-05-2026,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",31.03,76.56,PM2.5,1,335,66
India,31-05-2026,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",31.03,76.56,SO2,10,15,12
India,31-05-2026,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",26.47,74.65,PM2.5,21,178,58
India,31-05-2026,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",26.47,74.65,SO2,10,32,15
India,31-05-2026,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",27.55,76.61,NO2,57,103,94
India,31-05-2026,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",27.55,76.61,SO2,27,77,41
India,31-05-2026,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",23.56,74.44,NO2,18,54,29
India,31-05-2026,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",25.11,76.47,PM2.5,10,60,25
India,31-05-2026,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",25.11,76.47,SO2,10,13,11
India,31-05-2026,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",25.75,71.39,PM2.5,15,319,60
India,31-05-2026,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",27.22,77.51,PM10,14,201,67
India,31-05-2026,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",27.22,77.51,SO2,1,3,2
India,31-05-2026,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",25.34,74.62,PM10,8,466,78
India,31-05-2026,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",28.19,76.86,PM10,25,287,114
India,31-05-2026,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",26.03,76.36,NO2,1,23,7
India,31-05-2026,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",26.03,76.36,NH3,4,7,5
India,31-05-2026,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",24.89,72.86,PM2.5,2,336,38
India,31-05-2026,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",24.89,72.86,NO2,4,19,9
India,31-05-2026,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",29.93,73.86,PM10,36,268,71
India,31-05-2026,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",26.16,75.78,NH3,17,28,21
India,31-05-2026,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",24.59,73.63,NO2,6,42,20
India,31-05-2026,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",24.59,73.63,SO2,6,28,20
India,31-05-2026,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",27.34,88.61,PM10,17,39,26
India,31-05-2026,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",17.47,78.57,PM10,86,114,98
India,31-05-2026,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",17.52,78.28,PM2.5,13,161,35
India,31-05-2026,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",17.53,78.22,SO2,1,29,14
India,31-05-2026,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",17.53,78.22,OZONE,36,39,38
India,31-05-2026,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",17.59,78.13,NH3,2,3,3
India,31-05-2026,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",17.39,78.34,PM10,77,103,87
India,31-05-2026,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",17.43,78.57,PM10,74,82,76
India,31-05-2026,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",17.43,78.57,CO,26,42,31
India,31-05-2026,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",17.53,78.29,PM10,68,88,74
India,31-05-2026,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",26.79,75.83,PM2.5,12,153,40
India,31-05-2026,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",25.34,72.63,OZONE,35,107,46
India,31-05-2026,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",26.27,73.02,PM2.5,0,0,0
India,31-05-2026,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",26.27,73.02,OZONE,0,0,0
India,31-05-2026,Uttar Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",25.3,83,PM2.5,16,41,29
India,31-05-2026,Uttar Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",25.26,83,PM2.5,0,0,0
India,31-05-2026,Uttar Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",25.26,83,NH3,0,0,0
India,31-05-2026,Uttar Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",25.26,83,CO,1,3,2
India,31-05-2026,Uttar Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",25.32,83,PM2.5,32,82,56
India,31-05-2026,Uttar Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",25.32,83,PM10,26,83,53
India,31-05-2026,Uttar Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",25.32,83,OZONE,3,10,6
India,31-05-2026,Uttar Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",27.57,77.66,NO2,0,0,0
India,31-05-2026,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",30.27,78.04,PM2.5,3,44,30
India,31-05-2026,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",30.27,78.04,OZONE,10,52,18
India,31-05-2026,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",29.21,78.96,NO2,9,20,13
India,31-05-2026,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",29.21,78.96,CO,19,20,20
India,31-05-2026,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",29.21,78.96,OZONE,1,11,4
India,31-05-2026,West Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",23.69,86.95,NH3,3,8,5
India,31-05-2026,West Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",23.69,86.95,CO,22,76,28
India,31-05-2026,West Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",23.7,86.94,PM10,45,64,56
India,31-05-2026,West Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",23.7,86.94,SO2,70,71,70
India,31-05-2026,West Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",23.62,87.12,NO2,7,34,12
India,31-05-2026,West Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",23.62,87.12,NH3,2,2,2
India,31-05-2026,West Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",23.62,87.12,OZONE,5,19,11
India,31-05-2026,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",17.46,78.43,PM2.5,13,157,37
India,31-05-2026,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",17.42,78.46,PM10,56,71,64
India,31-05-2026,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",17.35,78.45,PM10,26,86,54
India,31-05-2026,Uttar Pradesh,Agra,"Manoharpur, Agra - UPPCB",27.24,78.02,NH3,2,2,2
India,31-05-2026,Uttar Pradesh,Agra,"Manoharpur, Agra - UPPCB",27.24,78.02,SO2,8,39,25
India,31-05-2026,Uttar Pradesh,Agra,"Manoharpur, Agra - UPPCB",27.24,78.02,OZONE,5,18,6
India,31-05-2026,Uttar Pradesh,Agra,"Rohta, Agra - UPPCB",27.11,78,PM2.5,20,71,47
India,31-05-2026,Uttar Pradesh,Agra,"Rohta, Agra - UPPCB",27.11,78,NH3,5,5,5
India,31-05-2026,Uttar Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",27.2,78.01,PM10,38,191,75
India,31-05-2026,Uttar Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",27.2,78.01,NO2,9,11,10
India,31-05-2026,Uttar Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",27.19,77.96,PM10,31,127,70
India,31-05-2026,Uttar Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",27.19,77.96,NO2,20,20,20
India,31-05-2026,Uttar Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",27.17,78.04,PM10,41,142,62
India,31-05-2026,Uttar Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",27.17,78.04,NO2,1,10,8
India,31-05-2026,Uttar Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",27.17,78.04,SO2,4,28,21
India,31-05-2026,Uttar Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",28.96,77.28,PM2.5,0,0,0
India,31-05-2026,Uttar Pradesh,Khora,"Prashant Garden, Khora - UPPCB",28.61,77.34,CO,30,55,35
India,31-05-2026,Uttar Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",26.77,80.93,PM2.5,2,86,22
India,31-05-2026,Uttar Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",26.77,80.93,SO2,29,30,29
India,31-05-2026,Uttar Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",26.77,80.93,OZONE,13,73,41
India,31-05-2026,Uttar Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",26.87,81.01,PM2.5,14,500,105
India,31-05-2026,Uttar Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",26.87,81.01,PM10,17,488,92
India,31-05-2026,Uttar Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",26.91,80.95,PM10,35,66,51
India,31-05-2026,Uttar Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",26.85,80.94,PM10,57,88,70
India,31-05-2026,Uttar Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",26.85,80.94,CO,1,32,18
India,31-05-2026,Uttar Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",26.83,80.89,SO2,1,24,6
India,31-05-2026,Uttar Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",29,77.76,NO2,32,50,43
India,31-05-2026,Uttar Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",29,77.76,OZONE,60,168,100
India,31-05-2026,Uttar Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",28.95,77.76,PM2.5,2,39,22
India,31-05-2026,West Bengal,Howrah,"Ghusuri, Howrah - WBPCB",22.61,88.35,SO2,9,13,11
India,31-05-2026,West Bengal,Howrah,"Padmapukur, Howrah - WBPCB",22.57,88.28,PM10,32,77,51
India,31-05-2026,West Bengal,Howrah,"Padmapukur, Howrah - WBPCB",22.57,88.28,NH3,7,12,9
India,31-05-2026,West Bengal,Howrah,"Padmapukur, Howrah - WBPCB",22.57,88.28,SO2,6,42,18
India,31-05-2026,West Bengal,Howrah,"Padmapukur, Howrah - WBPCB",22.57,88.28,OZONE,10,61,40
India,31-05-2026,West Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",22.54,88.36,OZONE,11,36,23
India,31-05-2026,West Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",22.58,88.41,PM2.5,22,59,36
India,31-05-2026,West Bengal,Kolkata,"Fort William, Kolkata - WBPCB",22.56,88.34,NO2,18,36,28
India,31-05-2026,West Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",22.5,88.37,CO,22,30,26
India,31-05-2026,West Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",22.63,88.38,PM10,36,79,55
India,31-05-2026,West Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",22.51,88.35,SO2,4,7,5
India,31-05-2026,West Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",22.51,88.35,OZONE,10,62,40
India,31-05-2026,West Bengal,Kolkata,"Victoria, Kolkata - WBPCB",22.54,88.34,CO,37,57,43
India,31-05-2026,West Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",22.76,88.36,PM2.5,0,0,0
India,31-05-2026,West Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",22.76,88.36,PM10,0,0,0
India,31-05-2026,West Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",23.57,87.31,PM2.5,1,84,35
India,31-05-2026,West Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",23.57,87.31,CO,48,101,59
