AQI_ID,Location_ID,country,date,state,city,station,latitude,longitude,pollutant id,pollutant min,pollutant max,pollutant avg
A713,L227,India,31-05-2026,Uttar Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",28.8,78.75,NH3,5,5,5
A714,L223,India,31-05-2026,Uttar Pradesh,Noida,"Sector - 125, Noida - UPPCB",28.54,77.32,PM2.5,17,72,41
A715,L223,India,31-05-2026,Uttar Pradesh,Noida,"Sector - 125, Noida - UPPCB",28.54,77.32,SO2,3,9,5
A716,L223,India,31-05-2026,Uttar Pradesh,Noida,"Sector - 62, Noida - IITM",28.62,77.36,PM2.5,8,193,45
A717,L223,India,31-05-2026,Uttar Pradesh,Noida,"Sector-1, Noida - UPPCB",28.59,77.31,NO2,17,76,32
A718,L25,India,31-05-2026,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",26.09,87.94,PM2.5,42,197,106
A719,L25,India,31-05-2026,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",26.09,87.94,CO,13,14,14
A720,L26,India,31-05-2026,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",27.31,84.53,OZONE,9,14,11
A721,L9,India,31-05-2026,Bihar,Munger,"Town Hall, Munger - BSPCB",25.38,86.47,PM2.5,30,127,56
A722,L10,India,31-05-2026,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",26.11,85.4,PM2.5,42,197,121
A723,L10,India,31-05-2026,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",26.11,85.4,NO2,16,31,21
A724,L10,India,31-05-2026,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",26.11,85.4,OZONE,2,30,11
A725,L10,India,31-05-2026,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",26.14,85.37,PM2.5,38,58,45
A726,L10,India,31-05-2026,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",26.14,85.37,OZONE,25,48,29
A727,L11,India,31-05-2026,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",25.59,85.04,PM10,42,92,72
A728,L11,India,31-05-2026,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",25.59,85.04,CO,27,74,42
A729,L11,India,31-05-2026,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",25.59,85.04,OZONE,2,6,4
A730,L11,India,31-05-2026,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",25.59,85.23,PM2.5,51,67,60
A731,L11,India,31-05-2026,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",25.59,85.23,NH3,4,5,5
A732,L32,India,31-05-2026,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",26.23,84.36,CO,32,125,49
A733,L18,India,31-05-2026,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",30.74,76.78,SO2,5,11,7
A734,L18,India,31-05-2026,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",30.74,76.78,OZONE,2,89,55
A735,L18,India,31-05-2026,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",30.75,76.76,NO2,8,39,18
A736,L18,India,31-05-2026,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",30.75,76.76,OZONE,14,336,172
A737,L19,India,31-05-2026,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",21.19,81.31,PM2.5,17,48,28
A738,L19,India,31-05-2026,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",21.19,81.34,NH3,1,2,1
A739,L19,India,31-05-2026,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",21.19,81.34,SO2,7,11,8
A740,L19,India,31-05-2026,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",21.19,81.34,CO,20,30,21
A741,L19,India,31-05-2026,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",21.19,81.34,OZONE,10,21,13
A742,L19,India,31-05-2026,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",21.22,81.41,SO2,0,0,0
A743,L228,India,31-05-2026,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",22.09,82.14,PM10,0,0,0
A744,L20,India,31-05-2026,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",22.35,82.55,PM2.5,0,0,0
A745,L229,India,31-05-2026,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",25.2,85.51,PM2.5,22,95,57
A746,L229,India,31-05-2026,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",25.2,85.51,NH3,3,4,3
A747,L230,India,31-05-2026,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",25.57,83.97,PM10,29,113,59
A748,L230,India,31-05-2026,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",25.57,83.97,NH3,3,3,3
A749,L230,India,31-05-2026,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",25.57,83.97,OZONE,10,115,14
A750,L43,India,31-05-2026,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",25.78,84.74,CO,88,107,94
A751,L23,India,31-05-2026,Bihar,Gaya,"Collectorate, Gaya - BSPCB",24.8,85,PM2.5,8,48,17
A752,L23,India,31-05-2026,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",24.79,84.99,NO2,11,13,12
A753,L23,India,31-05-2026,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",24.79,84.99,SO2,40,44,42
A754,L23,India,31-05-2026,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",24.76,84.98,NH3,4,6,4
A755,L231,India,31-05-2026,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",25.7,85.25,PM10,47,101,81
A756,L231,India,31-05-2026,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",25.7,85.25,SO2,2,18,8
A757,L231,India,31-05-2026,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",25.7,85.25,CO,2,30,23
A758,L35,India,31-05-2026,Assam,Silchar,"Tarapur, Silchar - PCBA",24.83,92.8,PM2.5,25,41,29
A759,L35,India,31-05-2026,Assam,Silchar,"Tarapur, Silchar - PCBA",24.83,92.8,PM10,45,58,51
A760,L36,India,31-05-2026,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",26.99,94.64,NO2,9,14,11
A761,L38,India,31-05-2026,Bihar,Arrah,"New DM Office, Arrah - BSPCB",25.56,84.66,NO2,6,8,7
A762,L38,India,31-05-2026,Bihar,Arrah,"New DM Office, Arrah - BSPCB",25.56,84.66,SO2,5,5,5
A763,L39,India,31-05-2026,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",24.76,84.37,PM10,23,133,74
A764,L39,India,31-05-2026,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",24.76,84.37,OZONE,5,48,15
A765,L40,India,31-05-2026,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",25.43,86.14,SO2,86,101,92
A766,L41,India,31-05-2026,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",26.8,84.52,CO,27,50,32
A767,L42,India,31-05-2026,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",25.25,86.99,PM10,41,104,59
A768,L42,India,31-05-2026,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",25.25,86.99,NO2,9,12,11
A769,L42,India,31-05-2026,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",25.25,86.99,CO,24,49,26
A770,L11,India,31-05-2026,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",25.59,85.23,OZONE,21,89,52
A771,L11,India,31-05-2026,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",25.61,85.13,SO2,1,16,2
A772,L11,India,31-05-2026,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",25.61,85.13,OZONE,59,60,60
A773,L11,India,31-05-2026,Bihar,Patna,"Muradpur, Patna - BSPCB",25.62,85.15,CO,44,78,49
A774,L11,India,31-05-2026,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",25.6,85.11,PM2.5,30,64,48
A775,L11,India,31-05-2026,Bihar,Patna,"Samanpura, Patna - BSPCB",25.6,85.09,NO2,14,24,19
A776,L27,India,31-05-2026,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",25.37,87.12,NH3,2,2,2
A777,L28,India,31-05-2026,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",25.03,85.42,OZONE,19,50,30
A778,L29,India,31-05-2026,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",25.89,86.59,SO2,8,17,14
A779,L31,India,31-05-2026,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",24.95,84,PM2.5,17,90,47
A780,L21,India,31-05-2026,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",22.13,83.48,PM2.5,8,206,31
A781,L22,India,31-05-2026,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",22.19,83.52,PM10,0,0,0
A782,L6,India,31-05-2026,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",21.26,81.58,PM10,15,86,44
A783,L6,India,31-05-2026,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",21.26,81.58,OZONE,12,45,16
A784,L6,India,31-05-2026,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",21.22,81.63,SO2,4,20,8
A785,L6,India,31-05-2026,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",21.22,81.63,OZONE,1,17,5
A786,L6,India,31-05-2026,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",21.24,81.71,CO,2,36,17
A787,L7,India,31-05-2026,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",22.07,83.34,PM2.5,0,0,0
A788,L8,India,31-05-2026,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.65,77.32,PM2.5,0,0,0
A789,L3,India,31-05-2026,Arunachal Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",27.1,93.68,NO2,8,9,8
A790,L5,India,31-05-2026,Assam,Guwahati,"IITG, Guwahati - PCBA",26.2,91.7,NH3,5,5,5
A791,L5,India,31-05-2026,Assam,Guwahati,"IITG, Guwahati - PCBA",26.2,91.7,CO,6,14,8
A792,L5,India,31-05-2026,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",26.11,91.59,NH3,3,4,4
A793,L5,India,31-05-2026,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",26.11,91.59,SO2,9,12,11
A794,L5,India,31-05-2026,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",26.11,91.59,OZONE,31,38,36
A795,L5,India,31-05-2026,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",26.19,91.74,PM10,0,0,0
A796,L5,India,31-05-2026,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",26.18,91.78,NH3,1,1,1
A797,L34,India,31-05-2026,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",26.45,91.44,NH3,6,7,6
A798,L34,India,31-05-2026,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",26.45,91.44,SO2,1,8,7
A799,L232,India,31-05-2026,Andhra Pradesh,Eluru,"District Court, Eluru - APPCB",16.71,81.09,SO2,12,13,12
A800,L12,India,31-05-2026,Andhra Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",16.32,80.41,PM2.5,68,80,71
A801,L12,India,31-05-2026,Andhra Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",16.32,80.41,PM10,56,72,62
A802,L233,India,31-05-2026,Andhra Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",14.47,78.82,SO2,9,16,10
A803,L13,India,31-05-2026,Andhra Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",16.19,81.13,SO2,15,19,16
A804,L14,India,31-05-2026,Andhra Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ",14.44,79.97,PM2.5,63,246,106
A805,L14,India,31-05-2026,Andhra Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ",14.44,79.97,CO,25,104,25
A806,L16,India,31-05-2026,Andhra Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",13.67,79.35,CO,11,26,20
A807,L1,India,31-05-2026,Andhra Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",16.49,80.7,PM10,47,72,53
A808,L1,India,31-05-2026,Andhra Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",16.49,80.7,NH3,4,5,4
A809,L1,India,31-05-2026,Andhra Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",16.51,80.61,PM2.5,40,335,87
A810,L1,India,31-05-2026,Andhra Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",16.51,80.61,OZONE,37,43,43
A811,L44,India,31-05-2026,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",16.52,80.52,SO2,5,21,16
A812,L44,India,31-05-2026,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",16.52,80.52,OZONE,15,54,24
A813,L45,India,31-05-2026,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",14.68,77.59,NO2,17,25,20
A814,L45,India,31-05-2026,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",14.68,77.59,OZONE,33,44,35
A815,L234,India,31-05-2026,Andhra Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",13.2,79.1,PM2.5,37,76,49
A816,L234,India,31-05-2026,Andhra Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",13.2,79.1,NH3,6,7,6
A817,L50,India,31-05-2026,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",23.59,72.37,SO2,11,12,11
A818,L235,India,31-05-2026,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",22.25,70.78,PM2.5,28,68,45
A819,L235,India,31-05-2026,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",22.25,70.78,NO2,77,95,86
A820,L235,India,31-05-2026,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",22.25,70.78,OZONE,2,3,2
A821,L64,India,31-05-2026,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",21.22,72.83,SO2,5,7,5
A822,L64,India,31-05-2026,Gujarat,Surat,"Science Center, Surat - SMC",21.17,72.8,CO,46,52,49
A823,L65,India,31-05-2026,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",22.32,73.22,PM10,39,128,73
A824,L236,India,31-05-2026,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",20.36,72.92,PM2.5,72,236,95
A825,L236,India,31-05-2026,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",20.36,72.92,PM10,85,132,96
A826,L236,India,31-05-2026,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",20.36,72.92,NO2,14,36,18
A827,L236,India,31-05-2026,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",20.36,72.92,SO2,13,16,15
A828,L236,India,31-05-2026,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",20.36,72.92,OZONE,4,30,12
A829,L66,India,31-05-2026,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",22.97,72.64,PM2.5,33,168,93
A830,L66,India,31-05-2026,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",22.97,72.64,PM10,65,167,116
A831,L8,India,31-05-2026,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58,77.23,SO2,5,18,11
A832,L8,India,31-05-2026,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.61,77.24,CO,22,56,29
A833,L8,India,31-05-2026,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",28.64,77.2,NH3,3,4,4
A834,L8,India,31-05-2026,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",28.64,77.2,OZONE,8,69,34
A835,L8,India,31-05-2026,Delhi,Delhi,"Mundka, Delhi - DPCC",28.68,77.08,PM2.5,10,384,50
A836,L8,India,31-05-2026,Delhi,Delhi,"Mundka, Delhi - DPCC",28.68,77.08,SO2,1,9,3
A837,L8,India,31-05-2026,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",28.61,77.03,NO2,6,90,46
A838,L8,India,31-05-2026,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",28.59,76.91,CO,32,44,41
A839,L8,India,31-05-2026,Delhi,Delhi,"Najafgarh, Delhi - DPCC",28.57,76.93,PM10,39,285,93
A840,L8,India,31-05-2026,Delhi,Delhi,"Najafgarh, Delhi - DPCC",28.57,76.93,NH3,4,6,5
A841,L8,India,31-05-2026,Delhi,Delhi,"Narela, Delhi - DPCC",28.82,77.1,PM10,36,449,103
A842,L8,India,31-05-2026,Delhi,Delhi,"Narela, Delhi - DPCC",28.82,77.1,NH3,7,9,8
A843,L8,India,31-05-2026,Delhi,Delhi,"Narela, Delhi - DPCC",28.82,77.1,OZONE,3,18,8
A844,L8,India,31-05-2026,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",28.57,77.25,CO,44,82,53
A845,L8,India,31-05-2026,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.5,77.26,OZONE,0,0,0
A846,L8,India,31-05-2026,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",28.57,77.07,PM2.5,12,70,42
A847,L8,India,31-05-2026,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM",28.56,77.12,NO2,24,65,39
A848,L8,India,31-05-2026,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM",28.56,77.12,CO,39,57,45
A849,L8,India,31-05-2026,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",28.49,77.2,PM10,39,112,68
A850,L8,India,31-05-2026,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",28.49,77.2,SO2,29,35,31
A851,L8,India,31-05-2026,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",28.68,77.3,PM10,28,205,68
A852,L8,India,31-05-2026,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM",28.59,77.23,CO,10,21,15
A853,L8,India,31-05-2026,Delhi,Delhi,"ITO, Delhi - CPCB",28.63,77.24,OZONE,19,58,22
A854,L8,India,31-05-2026,Delhi,Delhi,"JNU, Delhi - DPCC",28.54,77.17,NO2,7,39,15
A855,L8,India,31-05-2026,Delhi,Delhi,"JNU, Delhi - DPCC",28.54,77.17,SO2,13,23,15
A856,L8,India,31-05-2026,Delhi,Delhi,"JNU, Delhi - DPCC",28.54,77.17,OZONE,2,57,11
A857,L8,India,31-05-2026,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",28.73,77.17,PM10,46,400,107
A858,L8,India,31-05-2026,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",28.71,77.25,PM10,39,472,109
A859,L8,India,31-05-2026,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",28.71,77.25,OZONE,22,63,36
A860,L8,India,31-05-2026,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",28.53,77.19,PM2.5,27,65,44
A861,L8,India,31-05-2026,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",28.62,77.19,PM2.5,30,89,51
A862,L8,India,31-05-2026,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",28.67,77.32,NO2,26,84,45
A863,L8,India,31-05-2026,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",28.67,77.32,OZONE,0,0,0
A864,L8,India,31-05-2026,Delhi,Delhi,"Wazirpur, Delhi - DPCC",28.7,77.17,PM2.5,8,323,85
A865,L8,India,31-05-2026,Delhi,Delhi,"Wazirpur, Delhi - DPCC",28.7,77.17,SO2,8,13,11
A866,L8,India,31-05-2026,Delhi,Delhi,"Wazirpur, Delhi - DPCC",28.7,77.17,CO,34,71,45
A867,L46,India,31-05-2026,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",23.11,72.57,CO,60,90,70
A868,L46,India,31-05-2026,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",22.98,72.55,CO,22,64,32
A869,L46,India,31-05-2026,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",22.98,72.55,OZONE,21,165,49
A870,L46,India,31-05-2026,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",23,72.59,PM10,34,129,80
A871,L46,India,31-05-2026,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",23,72.59,CO,16,73,44
A872,L66,India,31-05-2026,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",22.97,72.64,OZONE,23,43,27
A873,L67,India,31-05-2026,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",30.38,76.78,PM2.5,38,103,81
A874,L58,India,31-05-2026,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",28.67,76.93,NH3,12,13,13
A875,L59,India,31-05-2026,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",28.34,77.32,PM2.5,22,334,79
A876,L60,India,31-05-2026,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",28.81,76.14,PM10,119,128,122
A877,L61,India,31-05-2026,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",28.59,76.27,PM10,24,500,99
A878,L63,India,31-05-2026,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",28.39,77.3,NO2,24,26,25
A879,L63,India,31-05-2026,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",28.39,77.3,NH3,11,12,11
A880,L63,India,31-05-2026,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",28.44,77.32,PM2.5,60,184,151
A881,L8,India,31-05-2026,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",28.53,77.27,NH3,6,11,8
A882,L8,India,31-05-2026,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",28.53,77.27,OZONE,14,61,33
A883,L8,India,31-05-2026,Delhi,Delhi,"Pusa, Delhi - DPCC",28.64,77.15,NH3,10,15,13
A884,L8,India,31-05-2026,Delhi,Delhi,"Pusa, Delhi - IITM",28.64,77.17,NO2,11,74,32
A885,L8,India,31-05-2026,Delhi,Delhi,"R K Puram, Delhi - DPCC",28.56,77.19,NH3,6,6,6
A886,L8,India,31-05-2026,Delhi,Delhi,"R K Puram, Delhi - DPCC",28.56,77.19,SO2,12,42,21
A887,L8,India,31-05-2026,Delhi,Delhi,"R K Puram, Delhi - DPCC",28.56,77.19,OZONE,6,52,20
A888,L8,India,31-05-2026,Delhi,Delhi,"Rohini, Delhi - DPCC",28.73,77.12,OZONE,14,41,24
A889,L8,India,31-05-2026,Delhi,Delhi,"Shadipur, Delhi - CPCB",28.65,77.15,SO2,2,22,12
A890,L8,India,31-05-2026,Delhi,Delhi,"Shadipur, Delhi - CPCB",28.65,77.15,OZONE,11,67,35
A891,L8,India,31-05-2026,Delhi,Delhi,"Sirifort, Delhi - CPCB",28.55,77.22,NO2,12,35,24
A892,L46,India,31-05-2026,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",23.02,72.58,OZONE,4,29,18
A893,L46,India,31-05-2026,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",23.02,72.63,SO2,12,22,17
A894,L46,India,31-05-2026,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",23.04,72.46,PM2.5,30,173,80
A895,L46,India,31-05-2026,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",23.04,72.46,SO2,1,3,2
A896,L46,India,31-05-2026,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",23.04,72.46,OZONE,5,44,33
A897,L46,India,31-05-2026,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",23.02,72.52,NO2,14,15,14
A898,L49,India,31-05-2026,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",23.16,72.68,PM2.5,12,41,25
A899,L49,India,31-05-2026,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",23.22,72.65,PM2.5,21,62,42
A900,L49,India,31-05-2026,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",23.22,72.65,SO2,1,17,7
A901,L63,India,31-05-2026,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",28.44,77.32,NH3,10,12,11
A902,L52,India,31-05-2026,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",29.5,75.47,OZONE,29,54,43
A903,L53,India,31-05-2026,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM",28.42,77.15,CO,32,41,39
A904,L53,India,31-05-2026,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",28.42,77.07,PM10,61,316,112
A905,L55,India,31-05-2026,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",29.8,76.42,SO2,19,73,45
A906,L56,India,31-05-2026,Haryana,Karnal,"Sector-12, Karnal - HSPCB",29.7,77,NO2,6,7,6
A907,L237,India,31-05-2026,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",29.97,76.88,NO2,16,22,19
A908,L8,India,31-05-2026,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",28.7,77.18,SO2,25,39,31
A909,L8,India,31-05-2026,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",28.7,77.18,CO,19,50,34
A910,L8,India,31-05-2026,Delhi,Delhi,"Burari Crossing, Delhi - IITM",28.73,77.2,PM10,24,299,72
A911,L8,India,31-05-2026,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM",28.55,77.27,NO2,16,72,35
A912,L8,India,31-05-2026,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM",28.55,77.27,OZONE,13,87,43
A913,L8,India,31-05-2026,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.5,77.26,PM10,0,0,0
A914,L8,India,31-05-2026,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.5,77.26,NO2,0,0,0
A915,L121,India,31-05-2026,Haryana,Panipat,"Sector-18, Panipat - HSPCB",29.43,76.97,PM10,83,407,156
A916,L121,India,31-05-2026,Haryana,Panipat,"Sector-18, Panipat - HSPCB",29.43,76.97,SO2,18,19,19
A917,L68,India,31-05-2026,Haryana,Rohtak,"MD University, Rohtak - HSPCB",28.52,76.37,PM2.5,1,306,72
A918,L238,India,31-05-2026,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",29.54,75.02,NO2,13,21,17
A919,L69,India,31-05-2026,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",29.03,77.06,CO,39,41,40
A920,L239,India,31-05-2026,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",30.94,76.8,NO2,12,68,32
A921,L239,India,31-05-2026,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",30.94,76.8,SO2,56,72,71
A922,L239,India,31-05-2026,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",30.94,76.8,CO,18,83,65
A923,L71,India,31-05-2026,Jammu & Kashmir,Pampore,"Khrew, Pampore - JKPCC",34.03,75.01,PM2.5,16,44,31
